Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-A-4882,"Pan en Syrinx","Caesar Boëtius van Everdingen","Pan en Syrinx. In het midden Syrinx, vluchtend naar links voor een mannenfiguur, die rechts tussen het riet is verschenen. Zij is halfnaakt, gekleed in een wit hemd en een roze jurk met geel gevoerd en houdt een boog in de rechterhand. Op haar rug draagt ze een pijlenkoker.",1637,1640,"paneel,olieverf,eikenhout","#646F65, #221B10, #78623F, #504A39, #95896D, #B9AE97",http://lh3.googleusercontent.com/ZT1HkZueBqgZ-GCD6J0dWBm_PymBN_nDf7UedDLi_pUfZQMO-uKrH3UKeaTfvfQuHIzWMSdqkhunrG0ZGabQxXtFppE=s0
SK-A-1593,"Portret van een jonge man met spies en jachthoorn","Peter Danckerts de Rij","Portret van een jonge man in jachtkostuum, in de handen een spies en een jachthoorn.",1635,1635,"doek,olieverf","#4F524E, #1C1A17, #BCB393, #A18B67, #816C4A, #747E81, #959B99",http://lh3.googleusercontent.com/aZ1KJRjs0y20P3kh7SSr3HV7qSxxiU4POOfwPFc0pBwW2yQqvSdIS-AF76-KZfrexgAZPc8s3M3Gnnk1250eqwdsBpY=s0
SK-A-854,"Pieter Florisse (ca. 1605-58), vice-admiraal van het Noorderkwartier","Abraham Liedts","Portret van Pieter Florisse, vice-admiraal van het Noorderkwartier. Staand, kniestuk, commandostaf in de rechterhand, linkerhand in de zij. Op de achtergrond links een zeeslag. Rechtsboven het familiewapen.",1650,1720,"doek,olieverf","#1D1C16, #413628, #675437, #5C4127, #856A43, #967D50, #9F9068",http://lh3.googleusercontent.com/s_ekd_w3w8Eie0wFDT88H9R9fKd_kMfYrik0ISe98CU--D06hSAdt-cVh6vlwJKjxgcwl94IiqY90scuNlNlyd2lLiSs=s0
SK-A-3179,"Meisje aan de piano","Jacob Maris","Een meisje spelend aan de piano, gezien van opzij. Boven de piano hangt een schilderij.",1879,1879,"doek,olieverf","#1D1811, #463D30, #6D5E43, #8A7753, #AF9F72, #DACFA2",http://lh6.ggpht.com/9amg3vOxm_4eayR7uERuOEjW5_QeBFEhJdzYRZanFHoigiSQvkhTjcUYcQZa4saM_ft6acDO2ngHF_bzj3NrzQfBHGrD=s0
SK-A-3106,"Portret van een jonge vrouw","Nicolaes Maes","Portret van een glimlachende jonge vrouw. Buste in ovaal, naar rechts.",1665,1665,"doek,olieverf","#1C1A13, #51483B, #6E624F, #ACA085, #8F8069, #D5CDB8",http://lh4.ggpht.com/Toiyw88yNhMLr0GDUoUYgPnFFpRzUduUJ1yfftrX97Yl5Fzj-k5crlSzaldqsg_BOb-cTDh0qmA303o-7ddWCiqXDlc=s0
SK-C-137,"Bergachtig landschap","Jan Hackaert","Bergachtig landschap met in het midden een boom. Links een liggende man en een vrouw met hond, rechts een ruiter en een herder met zijn schapen op een weg.",1660,1685,"doek,olieverf","#D8DBDF, #C9BD9B, #AE9E75, #837C68, #594A2D, #252012",http://lh4.ggpht.com/omMNx3-uFPiPeteAeace_Ip5em3yW-5yM6Fy0nRer8Jy-iEjC4P72CA_0d__uwIm6wrLgHAj3FXwP7ehSaxeXSnRI-w=s0
SK-A-3162,"Landschap","Camille Corot","Glooiend landschap. Op de voorgrond draagt een vrouw een mand op haar hoofd. In de verte een dorp.",1872,1872,"doek,olieverf","#514B3A, #E3D7B9, #69634A, #BFBCA9, #8D856A, #3A372E, #AEA58A",http://lh3.googleusercontent.com/txctlGmcgDqFdzEcGZwORmls4wGLLDCPr7ueVFwkvIsDpeaFMhGwen1q8p3cdtrOjNN7oLCuefsciqrlmaUR7HaAOgo=s0
SK-A-696,"Een waterval","Jan van Kessel (1641-1680)","Een waterval in een bergachtig landschap. Op de achtergrond een kasteel op een berg, linksvoor boomstronken en rotsen.",1660,1680,"doek,olieverf","#C2C099, #A29667, #EADE9F, #82764E, #615638, #3A3222",http://lh5.ggpht.com/n5WWynipFqV-5CGu_cuobtkRSIWGoo10u0iE8hXsYnYNR-zY3jHeBa0XMOsRxeR6D-nlDcWahf6XY-THAGse6idCSI4=s0
SK-A-2918,"Portret van een vrouw","Isaac Israels","Portret van een vrouw. Buste met bloemen in het haar en op de borst.",1900,1922,"doek,olieverf","#B3AB91, #9B8B73, #473B2D, #7B4937, #211F1D, #8D6953, #C8C1A8",http://lh3.googleusercontent.com/TIEUxfA5Yp7N6bhkRnnIb_Aed0o1h-rEgB6_W1ibmj1gzYKzUmbnFyIGtuVG-uHJ6ifSP5u8wewUoXNoyukCTxXUuoE=s0
SK-A-539,"Portret van Jan de Jongere (1583-1638), graaf van Nassau-Siegen","Jan Antonisz. van Ravesteyn","Portret van Jan de Jongere (1583-1638), graaf van Nassau-Siegen. Buste naar rechts, in wapenrusting. Onderdeel van de reeks portretten afkomstig uit het huis Honselaarsdijk.",1613,1620,"paneel,olieverf","#0F0E0C, #362A1C, #6D472C, #9C8867, #B5A38D, #E0D5C5, #6E6C62",http://lh3.ggpht.com/nH7RHOixlNnhGPFVx_-vbIT_d_bkKBCwyf_jsEKDg_XSR0HfxkGOajuRqak_jlCBadz4JT0k-TZS7O_jWH-m1-6wrwc=s0
SK-A-3037,"Portret van Barthélemy Aneau, hoofd van het Collège de la Trinité","Corneille de Lyon","Portret van Barthélemy Aneau, dichter en hoofd van het Collège de la Trinité van Lyon.",1535,1545,"paneel,olieverf","#232217, #49482C, #6E6B43, #8E855F, #AE9D71, #C4B788",http://lh5.ggpht.com/e7Gkyrm3pAtPs_fWpH98QNeALvzg3Cgl01oOPN15gGFTQc3uckmPYXOJf33o68UKPxK7QqMCTJXLOQpPYmtj-LbkMwc=s0
SK-A-770,"Portret van een man, waarschijnlijk Cornelis Troost (1696-1750)","Balthasar Denner","Portret van een man, waarschijnlijk Cornelis Troost. Staande, ten halven lijve, een boek met tekeningen in de hand.",1737,1737,"doek,olieverf","",http://lh6.ggpht.com/UnU5_bVvV8Qtv9TwjIuyMZvw5w3L_MreSiJ5Z5nCULKPm-2DI8LZDtZs-GM5HWNfFLw7Q6VhW-QaJN4A6wAJi5FIhw=s0
SK-A-1572,"Farao's dochter vindt Mozes in het biezen mandje","Guilliam du Gardijn","Farao's dochter en haar dienstmaagden vinden Mozes in het biezen mandje bij de begroeide oever van de Nijl. Twee dienstmaagden halen het kind uit het water. De prinses staat onder een parasol en wijst naar het kind.",1615,1630,"paneel,olieverf","#18110C, #5B432A, #AD783D, #B39558, #D2B777, #F1DD9C, #E0AB46",http://lh6.ggpht.com/OHme7COxA-ArV0zaLz2-UMrJHCN4O5fosg8TS0AMDfySplJPT3rhyZPtYk95ItaO2KEdWVEhsKXqHD_Ou7-BiS82SL8=s0
SK-C-1596,"De kruisiging","Giovanni di Paolo di Grazia","De Kruisiging. Christus aan het kruis in een heuvelachtig landschap. Links de heilige Longinus te paard met speer, rechts van het kruis de hoofdman op een wit paard, zich wendend tot een groep Joden achter hem staand. Links van Longinus Maria met de drie heilige vrouwen, Johannes en Maria Magdalena.",1447,1447,"paneel","#F6E290, #CEB778, #9A7F57, #6D5538, #292317, #6D371C",http://lh3.googleusercontent.com/QbUzGgJSClyMUirCLXHIzBajt79FjxEczAa3Epco1vN7oYQ8yGXOYYo1JLrga2CEkLLyWLdothket3EKMu7-wC7hUw=s0
SK-A-4180,"De benen van David","Jozef Israëls","Studie voor de benen van David. Uit een reeks van vijf studies voor een schilderij van Saul en David uit 1899 (zie ook SK-A-3731, SK-A-3730, SK- A-4198 en SK-A-3732).",1899,1899,"doek,olieverf","#40403A, #D5CA9D, #8E8367, #6C614B, #E3DFBE, #B4A87F",http://lh3.ggpht.com/dEAYZGV3sb1CGcPL2X8_t2jVaOS4i4fuZNqIHxJ30Efd9WkaU9ylRrdQLF4A-DQs0sBCxwmmDn8LkQcMcS4tph1diqet=s0
SK-A-3917,"Decoratieve schildering met planten en dieren","anoniem","Decoratieve schildering met planten en dieren. Gestileerde eikenboom met een panter aan de voet van de boom, op de takken een papegaai, twee duiven en andere kleinere vogels. Onderdeel van een reeks van vier schilderingen (SK-A-3916/3919).",1760,1799,"doek,olieverf","#CAC8AD, #948E69, #52594F, #927444, #4A3E28, #75582E, #E7E5CD",http://lh4.ggpht.com/Em6xq0yKBWEvUGAk_aPziS76VI5hj_JnVHIDIfbg9QTzM8fAjpRVGxGCJ479HfOzGraxCNfCjuFHXXpI33HiYP-449I=s0
SK-A-3780,"Gustaaf Willem baron van Imhoff (1743-1750)","anoniem","Portret van Gustaaf Willem baron van Imhoff (1705-50). Gouverneur-generaal (1743-50). Staande, ten halven lijve, commandostaf in de rechterhand, de linkerhand in de zij. Linksboven het familiewapen. Kopie naar een originelen van Jan Maurits Quinkhard en Philip van Dijk uit 1742. Onderdeel van een reeks van portretten van de gouverneurs-generaal van het voormalige Nederlands Oost-Indië.",1745,1745,"messing,olieverf","#604532, #2E2522, #7B6148, #887960, #998D75, #A79E87, #141313",http://lh3.googleusercontent.com/WPS5gSUey1nye2YRXu5gfy6Gc3-uPbchndyb5Sb6okR-35NOv71w4pdOB9rrnrEVJRmLE-x7XyCNfMiuetndiCoW3g=s0
SK-A-1493,"Portret van de eerste graaf van Albemarle","Gottfried Kneller","Portret van Arnold Joost, de eerste graaf van Albemarle. Ten halven lijve, staand, in wapenrusting, commandostaf in de rechterhand, de linkerhand in de zij. Links op de achtergrond twee vechtende ruiters. Kopie door Hendrik Carré (I) naar het origineel van Sir Gottfried Kneller.",1697,1697,"doek,olieverf","#6C5D40, #36342F, #8E7752, #111211, #BBA884, #D1C8B5, #FBFAFA",http://lh5.ggpht.com/ktzF1eloqmOLY0ZVeHKbTBkMgYTMAXqepc55OEE9GMK7rVOT9wnnK6Cd86ueBXgktQPalhxq6C9c4SFAb522w1iVBZC4=s0
SK-A-81,"De familie Meebeeck Cruywagen bij de poort van hun buitenhuis aan de Uitweg bij Amsterdam","Jacob van Loo","Groepsportret van de familie Meebeeck Cruywagen bij de poort van hun buitenhuis aan de Uitweg bij Amsterdam. Twee van de jongens met een paard met wagen. Voorgesteld zijn, van links naar rechts: Cornelis, Pieter, Jan, Claas (op de wagen), Niesje Claesdr, de grootmoeder van de moederskant, Jacob, Rijckert, Barbara Jansdr née Mastenbroek (de moeder) en de vader Hendrick Cruywagen.",1640,1645,"doek,olieverf","#584C23, #29261A, #E0D5A2, #987922, #B7A35E, #F5F1CB, #7D785A",http://lh3.googleusercontent.com/mp5HguufXvqJwMxAFeRwgcH8S3_TKearq_VGjaWtGLcYaSNzhAvfnYOGPa1G-hkOrZ6O85JH6m5dMOE2MsJJdxe0kPY=s0
SK-A-2154,"Stilleven met vogels en jachtgerei","William Gowe Ferguson","Stilleven met vogels en jachtgerei. Op een plint liggen enige dode vogels, een jachthoorn en ander jachtgerei.",1684,1684,"doek,olieverf","#2D2719, #4F432C, #725F3A, #9B8957, #BEAE70, #D9C883",http://lh5.ggpht.com/wBNepHNRZBCznz3z9VFqX_Cv11anOpBygiet0NbwIYMqSvhtcGM4EgduAx6-ZomOyIvGReGSyq3g-ArwWY6lQDlORnc1=s0
SK-A-2322,"Landschap met jagers","Jacob Esselens","Bosachtige heuvellandschap met enige jagers met honden op de voorgrond.",1660,1687,"doek,olieverf","#BEAD75, #3A3524, #DDCF94, #937F4A, #725E38, #B18F5E",http://lh5.ggpht.com/kHSVUAWnQ0Sb6vtEUnYj-hG_IizoGD_MttIjEGlyRyc8vLco2PeIz5Uf1CZsIB5HPAAdNu-xeLcpId7ZPsgyjxpDreE=s0
SK-C-117,"Het bezoek bij de kraamvrouw","Moritz Calisch","Interieur met een vrouw die een bezoek brengt aan een jonge moeder. De kraamvrouw zit in een stoel met het kind op de arm, naast de stoel staat de vader. Op de vloer een wieg, stoofje en een hond die snuffelt aan een mand. Linksachter bereidt een meid eten voor een kind. Aan de muur een stoelklok.",1835,1835,"doek,olieverf","#58422C, #281F11, #81563C, #9D895B, #C3AE76, #D6CA94, #E8E1AF",http://lh4.ggpht.com/zAAzYTnB6RtTF45HpcwwXRW5G4oRW6YVv4i-HiuePJzCAltsWq6YJycfjpZWpfHRdP7y5sWbfBfq1qEgFNOZTlP9LH86=s0
SK-A-2182,"Portret van een man","Pieter Dubordieu","Portret van een man. Ten halven lijve, met de linkerhand voor de borst en een hoge hoed op het hoofd. De kleding van de man is later overschilderd. Pendant van SK-A-2183.",1638,1638,"paneel,olieverf","#0E0D07, #2A1E12, #927848, #45331E, #A88E5C, #826738, #624221",http://lh3.googleusercontent.com/zT3uEcZn3tc8HIaNEdibpLca0brHLC8a5b6YlLOKv_oCu2pK3PEIJzPp2RXda_Gpr0WQTq4v8s7huHG2z0EIC-5CrCk=s0
SK-A-2606,"'Melancholie'","Jozef Israëls","'Melancholie'. Buste van een jonge vrouw, naar links, met het hoofd steunend op de linkerhand.",1880,1899,"doek,olieverf","#302316, #413826, #14120D, #866C42, #5F5234, #B28C53, #CCA463",http://lh5.ggpht.com/DkPeJbVQozA_OzP6l7RleDH47jSJ583qzy369JcZGxyNmJ06OrwU6Wr74Y2Xj7OatEJtrmMJqBi1-Cha0Q8JkrFEscov=s0
SK-A-67,"Gezicht op een dorp aan een rivier","Jan Brueghel (I)","Gezicht op een dorp aan een rivier. Aan de oever links allerlei huizen tussen geboomte. Aan de waterkant en op het water verschillende kleine bootjes.",1604,1604,"koper,olieverf","#1B1A13, #2F3533, #83908C, #ADB0A3, #56563D, #6A7569",http://lh3.googleusercontent.com/zQEyS8wOgAzL3HC6t_KVHILzfF-V9rICbmyWz4ljGTZPdUyS8jqg26LhXuh11sslYfN7YrC8p2C4iiKv4eLchjwb0vw=s0
SK-A-3598,"Boerenjongen op een slagboom","Jozef Israëls","Een boerenjongen zit spelend op een slagboom over een weggetje langs een rijtje wilgen. Op de achtergrond een veld en het dak van een boerderij.",1900,1911,"paneel,olieverf","#C7C3AC, #B3AE8F, #9B9671, #5D5A3E, #7C7755, #333220",http://lh3.ggpht.com/qdjkuFZCWAhLPTG9qorOu-S1YQRHlxajHVvZeQqTub3aZpdoCpDJorDso57XuyTrR6uDIDYcRBkE4pmM3DVcsJn-yA=s0
SK-A-1622,"Zelfportret","Adriaen Hanneman","Zelfportret van de schilder Adriaen Hanneman. Buste naar links, zittend in een stoel met de linkerarm over de leuning van de stoel.",1656,1656,"doek,olieverf","#372B1A, #675632, #0F1109, #8D784B, #A59263, #CBBA83",http://lh3.googleusercontent.com/Utmm3npo9C5Ezf3DYDgxWSkQGYQkOleBESRE9RDHy_CfTl6NLJlkjKAuQxLZbNodj1DokzmX6sNqX8Xb6X9ASjDyc0M=s0
SK-A-3858,"Portret van Elisabeth Vervoorn (1617-57)","Cornelis Jonson van Ceulen (I)","Portret van Elisabeth Vervoorn, sinds 1648 (tweede) echtgenote van Johannes van Someren. Zittend, ten halven lijve, handschoenen in de rechterhand en de met de handen in de schoot. Pendant van SK-A-3857.",1650,1650,"doek,olieverf","#0D0B07, #302918, #534427, #7B6635, #988652, #C2B179",http://lh3.googleusercontent.com/D3cRiIQiOH6OAGrxCV72bbMdJOg_9B5-GYVJtNZYzeONRdJusK0AQotnuBQEavtHFamnR_vaQ8zmhM6eu7-8bdDa7d8=s0
SK-A-2686,"Vier putti die een vruchtenmand dragen","anoniem","Vier putti die in de wolken een vruchtenmand met appels en druiven dragen. Pendant van SK-A-2687.",1725,1774,"doek,olieverf","#C3BFAF, #8F9986, #604427, #7A7F69, #606049, #40240D, #DAD7C9",http://lh4.ggpht.com/i0Aibt8QtPH-cH5CnMej2UGyHB77CWHx8-Ch2jVF-xCk8f7sX6vHRxtxtJSOFrIZu3Np-iKn8XALBdDO4EujBfLi6bc=s0
SK-C-512,"Ontvangst van Cornelis Hop (1685-1762) als gezant der Staten Generaal aan het hof van Lodewijk XV, 24 juli 1719","Louis-Michel Dumesnil","Ontvangst van Cornelis Hop als gezant der Staten Generaal aan het hof van Lodewijk XV, koning van Frankrijk, op 24 juli 1719. De koning, als kind, staat voor de troon, met achter hem de Regent, maarschalk Villeroy en de kardinaal de Fleury. Tussen de Hollandse delegatie, op de voorgrond, de secretaris Ruysch. Het ontvangst vindt plaats in het met schilderijen versierde Grand Cabinet de l'ancien appartement d'été van Anna van Oostenrijk in het Louvre.",1720,1729,"doek,olieverf","#0F1111, #655239, #897652, #C1AA7C, #E6D1A2, #442D23",http://lh3.googleusercontent.com/eIvED0BLJqfx_Dxe4lXElIqb7u-Xp8h_k0D8Lld5Qhy1fF0Mtbk1rsVRVMaXduHVVWmECsKqH8Bo2n-UWbKXgQSsqG8=s0
SK-A-394,"Prins Frederik Hendrik te paard","Pauwels van Hillegaert","Portret van prins Frederik Hendrik te paard. Tegen een achtergrond met vestingwerken, loopgraven en optrekkende legers.",1629,1635,"paneel,olieverf","#D5D5BD, #ABA77E, #BFBEA2, #8E8E64, #605A36, #221F15",http://lh3.ggpht.com/TWQDxaBTaeTdTIaGMwMfxLV6urjEWxduhZoWPkwVdyS0MUHTIB9x8SZWg2vvyWmQhiZl7s5LHPdSsFYzvsx1Un6AnDk=s0
SK-A-224,"De rijschool","Johannes Lingelbach","Een rijschool op een veldje in de buitenlucht. Op de voorgrond en links enkele paarden, figuren en honden. Rechts een rijtuig voor een koetshuis. In de verte staat een molen op een heuvel.",1650,1674,"doek,olieverf","#C7BE9C, #9FA092, #8F7D58, #6F6144, #514732, #2E2A21",http://lh3.googleusercontent.com/EcIEo1sRPzDTgy2RY02MEI3FhcLsgM0E1WcsAT0AxhAOJli2FymYss7g96Te83zGzroE26TeJMIxwJRsx5Oqs5biJ9Y=s0
SK-A-83,"Italiaans landschap met herderin en vee","Simon van der Does","Italiaans landschap met een herderin met een baby op schoot. Om haar heen enkele schapen en een kalf, achter haar een beeld van een sater. Rechts in de verte een ruïne.",1708,1708,"paneel,olieverf","#C5B184, #827453, #3D3732, #1C1A1A, #595246, #9B8D6F",http://lh3.ggpht.com/ZszZE03Np1RI5sWCRwPQQUwFHRu6SOY0lSJBRw2EQdn32fvRqvaKa18j7YsjbmLtng3-tBkpn3hujKDjbcFABvTjJvg=s0
SK-A-2133,"Vergezicht over de uiterwaarden van een rivier","Jan van Goyen","Vergezicht over de uiterwaarden van een rivier. In de verte de rivier met enkele boten. Links op de voorgrond een heuveltje waar enkele personen op staan.",1644,1644,"paneel,olieverf","#ABA898, #938456, #9C9680, #3A260E, #C5C0AA, #574A2A, #71653F",http://lh3.googleusercontent.com/SGNsMMO-CUr_6lu_BOekP7ukQ77VgmOTKlszZiAFQ8V1XWcE2kw6yEkh4YRFkJSJnAjF5Cx-HqXk3RQtwj1y1PKCEQ=s0
SK-A-789,"De aanbidding der herders","Pieter Codde","De aanbidding der herders. Links de heilige familie, rechts de herders. Boven een aantal engelen.",1645,1645,"paneel,olieverf","",http://lh3.ggpht.com/cJczzi8uHihS9M9sGG5Lr04DLoddPo24_2rsrtMxrIArteg9Py5XguJt6_r-Mv3VlSgvjeS08SgOsg2afjuipjsL93s=s0
SK-A-2842,"Landschap","Claude de Jongh","Landschap met een rivier en een Italiaanse boerderij met een ronde toren. Links langs de weg maken twee personen een praatje.",1633,1633,"paneel,olieverf","#907D4E, #19130D, #4A381A, #332412, #5A4D2F, #A69369, #75653B",http://lh3.googleusercontent.com/_rYJ829eA3xQV_vjufpu2I5h5-7xqwffbLX0CxSu6HjY0eBBpzCGUt3_7cZVKA5_-8hq9S6QGiGkPcZNkAKeKTX3LLo=s0
SK-A-2546,"Melchior, een van de drie koningen","anoniem","Caspar of Melchior, één van de drie koningen. Staande met het geschenk in de rechterhand, omhoogwijzend met de linkerhand. Evenals SK-A-2545 fragment van een altaarstuk.",1480,1490,"paneel,olieverf","#13150B, #433915, #3C4D38, #7F7952, #596950, #AB9F78, #6F5B28",http://lh6.ggpht.com/bpec6bQoHJq17YlMqldcWIngyT0nbT9Llfxwfj69cUjJHOeCgxV8G9iqMPw4YLEz54ff5YdVbO5RUmNPaLjTQqxpNdo=s0
SK-C-156,"Een vrouw die brood snijdt","Johannes Christiaan Janson","Interieur van een woning met een vrouw die gezeten aan een tafel brood snijdt. Op tafel ligt een boekje, een tinnen kan, een glas en schalen met boter en kaas. Achter de tafel staat een jongen met de handen gevouwen op de buik. Op de vloer bij de voeten van de vrouw zit een hond. Tegen de achterwand hangt een viool met strijkstok.",1800,1823,"paneel,olieverf","#3F3E2B, #232217, #625D43, #101109, #877D58, #C3BD94, #AA9E77",http://lh4.ggpht.com/u0EL6ItR62J61X0fhItQkiohJ5xDanwS8TSufuFBfv5yQHN9DgLGi8xBIlf-2fIEA8Em3aUEuoVaNtJfRIz_76BrMdk=s0
SK-A-1043,"Nachtkwartier te Molodetschno, 3-4 december 1812: episode uit de terugtocht van keizer Napoleon uit Rusland","Johannes Hari (I)","Nachtkwartier te Molodetschno, 3-4 december 1812: episode uit de terugtocht van keizer Napoleon uit Rusland. Een nachtverblijf zoals gebruikt door de beide eerste luitenants W.P. d'Auzon de Boisminart en diens zwager A. de Groot Stiffry. Soldaten schuilen bij een provisorische beschutting van riet bij een kampvuur, rechts de paarden. Bij het vuur knielt een man met een varkenskop in zijn handen. Links lopen de Franse soldaten in lange rijen door de sneeuw.",1812,1820,"paneel,olieverf","#8C855D, #B9AF7A, #716846, #3F3D2E, #171C1B, #58543D, #DED5A0",http://lh6.ggpht.com/wIhvKG-55Z3BcPWiPJlKJMspwDeCyheVxsMdZ6NN0sbFTlXwmd_tKmaf3WcRJ4rcOF9KAD3tsyCFxgHWzObBeAu_H08=s0
SK-A-168,"Dode vogels","Melchior d'Hondecoeter","Een patrijs en, van boven naar beneden, liggen een goudvink, twee huismussen en een keep (Fringilla montifringilla) gebonden aan een tak tegen een stenen plint waarop een omgevallen console van een antieke ruïne staat.",1660,1665,"doek,olieverf","#120F08, #31220D, #483B1B, #584E29, #75673A, #623C13, #8D8051",http://lh3.googleusercontent.com/uMR2T4DlxVPmQa4UW11CnKTb4uF8NpER4g1YVT28qJsIcIyXjyKvbjfE0Pz_3vRPar2iwqw725_a3NR4KbPH4zX5RGwD=s0
SK-A-2658,"Portret van de mevrouw Brust-Batailhy","Pieter van der Werff","Portret van de mevrouw Brust-Batailhy. Buste in ovaal, iets naar links gewend. Pendant van SK-A-2657.",1710,1710,"doek,olieverf","#1F1D11, #46412A, #A0885D, #766139, #C2B08A, #E1CFA1, #F7EECD",http://lh4.ggpht.com/xQ_Q4aGl4DyUgFKnhv6sfFaVMsiB2MNn8ILpkUtYjAoSlY1mPI2xwxkZlZO-nAzxaVEuKl_lY6f4qIOmtF4wC0s2RA=s0
SK-A-2360,"Christus voor Kajafas","Aert de Gelder","Christus voor Kajafas. In het interieur van een tempel of paleis staat Christus tussen twee bewakers voor de hogepriester die rechts onder een troonhemel staat. Behoort samen met SK-A-2359 tot een reeks van passievoorstellingen waarvan de andere delen zich bevinden in Aschaffenburg.",1700,1727,"doek,olieverf","#1F1F16, #59502F, #3B3722, #796131, #B59D53, #A08343",http://lh5.ggpht.com/gAR4leA5CW1vnbuYqREO29gKfScqbGH-7uddDJjhqwCB7SyNPDIFFVvUyWIw7yOy-NZk0o_N4JD_hMv8HnmKBIBaxIQc=s0
SK-A-192,"Italiaans landschap met geitenmelkster","Karel Dujardin","Italiaans landschap met een geitenmelkster. Naast haar draagt een boer een teil gevuld met melk. Rechts een slapende hond, daarachter een paard.",1652,1652,"paneel,olieverf","#A8A796, #6C7C8C, #D3CBB1, #9A8767, #694D39, #2D2416",http://lh3.googleusercontent.com/7ZkJ9NFS2trzAdPEbWUEqk4--IhCcmNNA8hY96ZbH13bd-4Fv53_3LGnEWNEtSX_t8UtIkVDWWfSt1LfQLLVvzChqOMt=s0
SK-A-4661,"Kerkinterieur","Bartholomeus Johannes van Hove","Kerkinterieur. Interieur van een kerk waarin twee werkmannen rusten van hun werkzaamheden aan een grafsteen in de vloer van de kerk.",1844,1844,"paneel,olieverf","#4A3A27, #776D4F, #B3A772, #100907, #2B1D16, #998E60, #C8C092",http://lh5.ggpht.com/ydyi7-xC4uCC_XX6ZfGgBhQuAqxPi8Z9I5xwOjgXwE13zdgn0cBef5eEMVtUm6HJvZtwVSShMNfLkLIOkD484-vTE8Pp=s0
SK-A-3906,"Portret van markies De Saint-Paul","Jean-Baptiste Greuze","Ovaal portret van marquis de Saint Paul, buste naar rechts met zijn steek onder de linkerarm.",1760,1760,"doek,olieverf","#383C31, #0C0F10, #35698C, #867544, #B5A77B, #7E8F9C, #D9CEA6",http://lh6.ggpht.com/GgzDBzImQ7Fktt6H9wdON0HR4tdT35nVthmLC--nONy7dYeYPH1K8Yl0FPJj6V9721bUi7jtznnu01W1fJI6OHKLTwM=s0
SK-A-3387,"Twee mannen in een landschap","anoniem","Twee mannen staande, ten voeten uit, in een landschap. De linker man wijst met zijn rechterhand. Op de achtergrond een meer met een kasteel en een schip. Fragment van een groter paneel.",1500,1500,"paneel,olieverf","#28231A, #4F3D2B, #8A4D3C, #8A7852, #9C9165, #B8A775, #D6C48E",http://lh3.ggpht.com/U5WolhfU-xrRAtYxSGJpD_ABJ4vxrotSTlMgnJ46mWZlf3kncs79aIKjFs9vrB0QVS8E5VJ6IH8CwVVtdMwUTV_SvsvN=s0
SK-A-88,"Een kluizenaar in gebed","Gerard Dou","Een kluizenaar in gebed. Oude man met gevouwen handen geknield voor een kruisbeeld en een boek, in de handen een rozenkrans.",1645,1675,"paneel,olieverf","#A49D87, #766E60, #201707, #4D422F, #8B5F14, #BC8E2A",http://lh3.googleusercontent.com/S6tLpX2tFvXGc7ZWNbxej5DQ5b8GEdEes9MpCJW1Pem7rtZ8w3jQAS4fwFbgJ_1B5XKYC2oFrZ5dHjqG9euxSqMJuDk3=s0
SK-A-619,"Infanteriegevecht bij een brug","Nicolaas van Eyck (I)","Infanteriegevecht bij een brug. Twee legers beschieten elkaar met geweren aan weerszijden van een houten bruggetje.",1627,1679,"doek,olieverf","#7C5B37, #4C4531, #BFB479, #322D21, #E1D798, #9B8962, #F6EFBA",http://lh6.ggpht.com/YID7LYlQhxzMt942oymNXXg9vxGs0DdqLbp6fFOWqKdMlBfvKUKtPp4wIvW1do3th284xfueyJdZpmDWR5RTO8wHbclv=s0
SK-C-114,"Riviergezicht","Aelbert Cuyp","Riviergezicht. Verschillende grotere en kleine boten op het water, links een veerboot vol met personen.",1815,1849,"paneel,olieverf","#E6E0B3, #B6B29A, #988F67, #AA6949, #3C3A29, #6D5D3F",http://lh4.ggpht.com/0agPgjdpsUdGL4Nbi9Z8H4FTr6BzbqQD7_aEnZMFW7jsMnXHfGt9Q_gYw4eSSEZ6pm2kGih35NqsP5r-kMZegp2tCok=s0
SK-A-2990,"Meisje met pauwenveer","Jacob Maris","Portret van een meisje zittend in een stoel met een pauwenveer in de handen.",1877,1877,"doek,olieverf","",http://lh5.ggpht.com/ednOtzqBYv9s1meKqeoymRb83CdJMBMFqpoPvu0FNQq9J5Mr74OeC4-LOobtsx7rzViTFB_gCaRsUd8m6tasQ0kkP1Ez=s0
SK-A-1312,"Portret van Gerrit Ottsz Hinlopen (1603/04-1646)","anoniem","Portret van Gerard Ottsz Hinloopen (1603/04-46). Kniestuk, staande naar rechts, de hoed in de linkerhand, de rechterhand in de zij. Rechtsboven het familiewapen.",1631,1631,"paneel,olieverf","#CB120B, #947F51, #5D3E20, #D1AE71, #F3DCA8, #171404",http://lh4.ggpht.com/YxS9RtLz2hhwBImbtqnMLCvDHQEOof_wG4jOsMvhMis0GXzxyoIGsZjhG3FFmlsJ4irbnaqL8B33Tu24A5d3mZdikA=s0
