Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-A-696,Een waterval,Jan van Kessel (1641-1680),"Een waterval in een bergachtig landschap. Op de achtergrond een kasteel op een berg, linksvoor boomstronken en rotsen.",1660,1680,"doek,olieverf",['#5a4f00'],http://lh5.ggpht.com/n5WWynipFqV-5CGu_cuobtkRSIWGoo10u0iE8hXsYnYNR-zY3jHeBa0XMOsRxeR6D-nlDcWahf6XY-THAGse6idCSI4=s0
SK-A-2918,Portret van een vrouw,Isaac Israels,Portret van een vrouw. Buste met bloemen in het haar en op de borst.,1900,1922,"doek,olieverf",['gray'],http://lh3.googleusercontent.com/TIEUxfA5Yp7N6bhkRnnIb_Aed0o1h-rEgB6_W1ibmj1gzYKzUmbnFyIGtuVG-uHJ6ifSP5u8wewUoXNoyukCTxXUuoE=s0
SK-A-539,"Portret van Jan de Jongere (1583-1638), graaf van Nassau-Siegen",Jan Antonisz. van Ravesteyn,"Portret van Jan de Jongere (1583-1638), graaf van Nassau-Siegen. Buste naar rechts, in wapenrusting. Onderdeel van de reeks portretten afkomstig uit het huis Honselaarsdijk.",1613,1620,"paneel,olieverf",['#5c4e00'],http://lh3.ggpht.com/nH7RHOixlNnhGPFVx_-vbIT_d_bkKBCwyf_jsEKDg_XSR0HfxkGOajuRqak_jlCBadz4JT0k-TZS7O_jWH-m1-6wrwc=s0
SK-A-3037,"Portret van Barthélemy Aneau, hoofd van het Collège de la Trinité",Corneille de Lyon,"Portret van Barthélemy Aneau, dichter en hoofd van het Collège de la Trinité van Lyon.",1535,1545,"paneel,olieverf",['#9e9500'],http://lh5.ggpht.com/e7Gkyrm3pAtPs_fWpH98QNeALvzg3Cgl01oOPN15gGFTQc3uckmPYXOJf33o68UKPxK7QqMCTJXLOQpPYmtj-LbkMwc=s0
SK-A-770,"Portret van een man, waarschijnlijk Cornelis Troost (1696-1750)",Balthasar Denner,"Portret van een man, waarschijnlijk Cornelis Troost. Staande, ten halven lijve, een boek met tekeningen in de hand.",1737,1737,"doek,olieverf",['#524800'],http://lh6.ggpht.com/UnU5_bVvV8Qtv9TwjIuyMZvw5w3L_MreSiJ5Z5nCULKPm-2DI8LZDtZs-GM5HWNfFLw7Q6VhW-QaJN4A6wAJi5FIhw=s0
SK-A-1572,Farao's dochter vindt Mozes in het biezen mandje,Guilliam du Gardijn,Farao's dochter en haar dienstmaagden vinden Mozes in het biezen mandje bij de begroeide oever van de Nijl. Twee dienstmaagden halen het kind uit het water. De prinses staat onder een parasol en wijst naar het kind.,1615,1630,"paneel,olieverf",['#3a2500'],http://lh6.ggpht.com/OHme7COxA-ArV0zaLz2-UMrJHCN4O5fosg8TS0AMDfySplJPT3rhyZPtYk95ItaO2KEdWVEhsKXqHD_Ou7-BiS82SL8=s0
SK-C-1596,De kruisiging,Giovanni di Paolo di Grazia,"De Kruisiging. Christus aan het kruis in een heuvelachtig landschap. Links de heilige Longinus te paard met speer, rechts van het kruis de hoofdman op een wit paard, zich wendend tot een groep Joden achter hem staand. Links van Longinus Maria met de drie heilige vrouwen, Johannes en Maria Magdalena.",1447,1447,paneel,['#4f4500'],http://lh3.googleusercontent.com/QbUzGgJSClyMUirCLXHIzBajt79FjxEczAa3Epco1vN7oYQ8yGXOYYo1JLrga2CEkLLyWLdothket3EKMu7-wC7hUw=s0
SK-A-4180,De benen van David,Jozef Israëls,"Studie voor de benen van David. Uit een reeks van vijf studies voor een schilderij van Saul en David uit 1899 (zie ook SK-A-3731, SK-A-3730, SK- A-4198 en SK-A-3732).",1899,1899,"doek,olieverf",['#c7bb00'],http://lh3.ggpht.com/dEAYZGV3sb1CGcPL2X8_t2jVaOS4i4fuZNqIHxJ30Efd9WkaU9ylRrdQLF4A-DQs0sBCxwmmDn8LkQcMcS4tph1diqet=s0
SK-A-3917,Decoratieve schildering met planten en dieren,anoniem,"Decoratieve schildering met planten en dieren. Gestileerde eikenboom met een panter aan de voet van de boom, op de takken een papegaai, twee duiven en andere kleinere vogels. Onderdeel van een reeks van vier schilderingen (SK-A-3916/3919).",1760,1799,"doek,olieverf",['#878100'],http://lh4.ggpht.com/Em6xq0yKBWEvUGAk_aPziS76VI5hj_JnVHIDIfbg9QTzM8fAjpRVGxGCJ479HfOzGraxCNfCjuFHXXpI33HiYP-449I=s0
SK-A-3780,Gustaaf Willem baron van Imhoff (1743-1750),anoniem,"Portret van Gustaaf Willem baron van Imhoff (1705-50). Gouverneur-generaal (1743-50). Staande, ten halven lijve, commandostaf in de rechterhand, de linkerhand in de zij. Linksboven het familiewapen. Kopie naar een originelen van Jan Maurits Quinkhard en Philip van Dijk uit 1742. Onderdeel van een reeks van portretten van de gouverneurs-generaal van het voormalige Nederlands Oost-Indië.",1745,1745,"messing,olieverf",['#463d00'],http://lh3.googleusercontent.com/WPS5gSUey1nye2YRXu5gfy6Gc3-uPbchndyb5Sb6okR-35NOv71w4pdOB9rrnrEVJRmLE-x7XyCNfMiuetndiCoW3g=s0
SK-A-1493,Portret van de eerste graaf van Albemarle,Gottfried Kneller,"Portret van Arnold Joost, de eerste graaf van Albemarle. Ten halven lijve, staand, in wapenrusting, commandostaf in de rechterhand, de linkerhand in de zij. Links op de achtergrond twee vechtende ruiters. Kopie door Hendrik Carré (I) naar het origineel van Sir Gottfried Kneller.",1697,1697,"doek,olieverf",['gray'],http://lh5.ggpht.com/ktzF1eloqmOLY0ZVeHKbTBkMgYTMAXqepc55OEE9GMK7rVOT9wnnK6Cd86ueBXgktQPalhxq6C9c4SFAb522w1iVBZC4=s0
SK-A-81,De familie Meebeeck Cruywagen bij de poort van hun buitenhuis aan de Uitweg bij Amsterdam,Jacob van Loo,"Groepsportret van de familie Meebeeck Cruywagen bij de poort van hun buitenhuis aan de Uitweg bij Amsterdam. Twee van de jongens met een paard met wagen. Voorgesteld zijn, van links naar rechts: Cornelis, Pieter, Jan, Claas (op de wagen), Niesje Claesdr, de grootmoeder van de moederskant, Jacob, Rijckert, Barbara Jansdr née Mastenbroek (de moeder) en de vader Hendrick Cruywagen.",1640,1645,"doek,olieverf",['#4e4400'],http://lh3.googleusercontent.com/mp5HguufXvqJwMxAFeRwgcH8S3_TKearq_VGjaWtGLcYaSNzhAvfnYOGPa1G-hkOrZ6O85JH6m5dMOE2MsJJdxe0kPY=s0
SK-A-2154,Stilleven met vogels en jachtgerei,William Gowe Ferguson,"Stilleven met vogels en jachtgerei. Op een plint liggen enige dode vogels, een jachthoorn en ander jachtgerei.",1684,1684,"doek,olieverf",['#524800'],http://lh5.ggpht.com/wBNepHNRZBCznz3z9VFqX_Cv11anOpBygiet0NbwIYMqSvhtcGM4EgduAx6-ZomOyIvGReGSyq3g-ArwWY6lQDlORnc1=s0
SK-A-2322,Landschap met jagers,Jacob Esselens,Bosachtige heuvellandschap met enige jagers met honden op de voorgrond.,1660,1687,"doek,olieverf",['#574d00'],http://lh5.ggpht.com/kHSVUAWnQ0Sb6vtEUnYj-hG_IizoGD_MttIjEGlyRyc8vLco2PeIz5Uf1CZsIB5HPAAdNu-xeLcpId7ZPsgyjxpDreE=s0
SK-C-117,Het bezoek bij de kraamvrouw,Moritz Calisch,"Interieur met een vrouw die een bezoek brengt aan een jonge moeder. De kraamvrouw zit in een stoel met het kind op de arm, naast de stoel staat de vader. Op de vloer een wieg, stoofje en een hond die snuffelt aan een mand. Linksachter bereidt een meid eten voor een kind. Aan de muur een stoelklok.",1835,1835,"doek,olieverf",['#4a4200'],http://lh4.ggpht.com/zAAzYTnB6RtTF45HpcwwXRW5G4oRW6YVv4i-HiuePJzCAltsWq6YJycfjpZWpfHRdP7y5sWbfBfq1qEgFNOZTlP9LH86=s0
SK-A-2182,Portret van een man,Pieter Dubordieu,"Portret van een man. Ten halven lijve, met de linkerhand voor de borst en een hoge hoed op het hoofd. De kleding van de man is later overschilderd. Pendant van SK-A-2183.",1638,1638,"paneel,olieverf",['#312500'],http://lh3.googleusercontent.com/zT3uEcZn3tc8HIaNEdibpLca0brHLC8a5b6YlLOKv_oCu2pK3PEIJzPp2RXda_Gpr0WQTq4v8s7huHG2z0EIC-5CrCk=s0
SK-A-2606,'Melancholie',Jozef Israëls,"'Melancholie'. Buste van een jonge vrouw, naar links, met het hoofd steunend op de linkerhand.",1880,1899,"doek,olieverf",['#a28400'],http://lh5.ggpht.com/DkPeJbVQozA_OzP6l7RleDH47jSJ583qzy369JcZGxyNmJ06OrwU6Wr74Y2Xj7OatEJtrmMJqBi1-Cha0Q8JkrFEscov=s0
SK-A-67,Gezicht op een dorp aan een rivier,Jan Brueghel (I),Gezicht op een dorp aan een rivier. Aan de oever links allerlei huizen tussen geboomte. Aan de waterkant en op het water verschillende kleine bootjes.,1604,1604,"koper,olieverf",['#4c5100'],http://lh3.googleusercontent.com/zQEyS8wOgAzL3HC6t_KVHILzfF-V9rICbmyWz4ljGTZPdUyS8jqg26LhXuh11sslYfN7YrC8p2C4iiKv4eLchjwb0vw=s0
SK-A-3598,Boerenjongen op een slagboom,Jozef Israëls,Een boerenjongen zit spelend op een slagboom over een weggetje langs een rijtje wilgen. Op de achtergrond een veld en het dak van een boerderij.,1900,1911,"paneel,olieverf",['#625e00'],http://lh3.ggpht.com/qdjkuFZCWAhLPTG9qorOu-S1YQRHlxajHVvZeQqTub3aZpdoCpDJorDso57XuyTrR6uDIDYcRBkE4pmM3DVcsJn-yA=s0
SK-A-1622,Zelfportret,Adriaen Hanneman,"Zelfportret van de schilder Adriaen Hanneman. Buste naar links, zittend in een stoel met de linkerarm over de leuning van de stoel.",1656,1656,"doek,olieverf",['#af9a00'],http://lh3.googleusercontent.com/Utmm3npo9C5Ezf3DYDgxWSkQGYQkOleBESRE9RDHy_CfTl6NLJlkjKAuQxLZbNodj1DokzmX6sNqX8Xb6X9ASjDyc0M=s0
SK-A-3858,Portret van Elisabeth Vervoorn (1617-57),Cornelis Jonson van Ceulen (I),"Portret van Elisabeth Vervoorn, sinds 1648 (tweede) echtgenote van Johannes van Someren. Zittend, ten halven lijve, handschoenen in de rechterhand en de met de handen in de schoot. Pendant van SK-A-3857.",1650,1650,"doek,olieverf",['#b09f00'],http://lh3.googleusercontent.com/D3cRiIQiOH6OAGrxCV72bbMdJOg_9B5-GYVJtNZYzeONRdJusK0AQotnuBQEavtHFamnR_vaQ8zmhM6eu7-8bdDa7d8=s0
SK-A-2686,Vier putti die een vruchtenmand dragen,anoniem,Vier putti die in de wolken een vruchtenmand met appels en druiven dragen. Pendant van SK-A-2687.,1725,1774,"doek,olieverf",['#968a00'],http://lh4.ggpht.com/i0Aibt8QtPH-cH5CnMej2UGyHB77CWHx8-Ch2jVF-xCk8f7sX6vHRxtxtJSOFrIZu3Np-iKn8XALBdDO4EujBfLi6bc=s0
SK-C-512,"Ontvangst van Cornelis Hop (1685-1762) als gezant der Staten Generaal aan het hof van Lodewijk XV, 24 juli 1719",Louis-Michel Dumesnil,"Ontvangst van Cornelis Hop als gezant der Staten Generaal aan het hof van Lodewijk XV, koning van Frankrijk, op 24 juli 1719. De koning, als kind, staat voor de troon, met achter hem de Regent, maarschalk Villeroy en de kardinaal de Fleury. Tussen de Hollandse delegatie, op de voorgrond, de secretaris Ruysch. Het ontvangst vindt plaats in het met schilderijen versierde Grand Cabinet de l'ancien appartement d'été van Anna van Oostenrijk in het Louvre.",1720,1729,"doek,olieverf",[],http://lh3.googleusercontent.com/eIvED0BLJqfx_Dxe4lXElIqb7u-Xp8h_k0D8Lld5Qhy1fF0Mtbk1rsVRVMaXduHVVWmECsKqH8Bo2n-UWbKXgQSsqG8=s0
SK-A-394,Prins Frederik Hendrik te paard,Pauwels van Hillegaert,"Portret van prins Frederik Hendrik te paard. Tegen een achtergrond met vestingwerken, loopgraven en optrekkende legers.",1629,1635,"paneel,olieverf",['#3f3b00'],http://lh3.ggpht.com/TWQDxaBTaeTdTIaGMwMfxLV6urjEWxduhZoWPkwVdyS0MUHTIB9x8SZWg2vvyWmQhiZl7s5LHPdSsFYzvsx1Un6AnDk=s0
SK-A-224,De rijschool,Johannes Lingelbach,"Een rijschool op een veldje in de buitenlucht. Op de voorgrond en links enkele paarden, figuren en honden. Rechts een rijtuig voor een koetshuis. In de verte staat een molen op een heuvel.",1650,1674,"doek,olieverf",['#6c6300'],http://lh3.googleusercontent.com/EcIEo1sRPzDTgy2RY02MEI3FhcLsgM0E1WcsAT0AxhAOJli2FymYss7g96Te83zGzroE26TeJMIxwJRsx5Oqs5biJ9Y=s0
SK-A-83,Italiaans landschap met herderin en vee,Simon van der Does,"Italiaans landschap met een herderin met een baby op schoot. Om haar heen enkele schapen en een kalf, achter haar een beeld van een sater. Rechts in de verte een ruïne.",1708,1708,"paneel,olieverf",['gray'],http://lh3.ggpht.com/ZszZE03Np1RI5sWCRwPQQUwFHRu6SOY0lSJBRw2EQdn32fvRqvaKa18j7YsjbmLtng3-tBkpn3hujKDjbcFABvTjJvg=s0
SK-A-2133,Vergezicht over de uiterwaarden van een rivier,Jan van Goyen,Vergezicht over de uiterwaarden van een rivier. In de verte de rivier met enkele boten. Links op de voorgrond een heuveltje waar enkele personen op staan.,1644,1644,"paneel,olieverf",['#524300'],http://lh3.googleusercontent.com/SGNsMMO-CUr_6lu_BOekP7ukQ77VgmOTKlszZiAFQ8V1XWcE2kw6yEkh4YRFkJSJnAjF5Cx-HqXk3RQtwj1y1PKCEQ=s0
SK-A-789,De aanbidding der herders,Pieter Codde,"De aanbidding der herders. Links de heilige familie, rechts de herders. Boven een aantal engelen.",1645,1645,"paneel,olieverf",['#3b2a00'],http://lh3.ggpht.com/cJczzi8uHihS9M9sGG5Lr04DLoddPo24_2rsrtMxrIArteg9Py5XguJt6_r-Mv3VlSgvjeS08SgOsg2afjuipjsL93s=s0
SK-A-2842,Landschap,Claude de Jongh,Landschap met een rivier en een Italiaanse boerderij met een ronde toren. Links langs de weg maken twee personen een praatje.,1633,1633,"paneel,olieverf",['#3c2c00'],http://lh3.googleusercontent.com/_rYJ829eA3xQV_vjufpu2I5h5-7xqwffbLX0CxSu6HjY0eBBpzCGUt3_7cZVKA5_-8hq9S6QGiGkPcZNkAKeKTX3LLo=s0
SK-A-2546,"Melchior, een van de drie koningen",anoniem,"Caspar of Melchior, één van de drie koningen. Staande met het geschenk in de rechterhand, omhoogwijzend met de linkerhand. Evenals SK-A-2545 fragment van een altaarstuk.",1480,1490,"paneel,olieverf",['black'],http://lh6.ggpht.com/bpec6bQoHJq17YlMqldcWIngyT0nbT9Llfxwfj69cUjJHOeCgxV8G9iqMPw4YLEz54ff5YdVbO5RUmNPaLjTQqxpNdo=s0
SK-C-156,Een vrouw die brood snijdt,Johannes Christiaan Janson,"Interieur van een woning met een vrouw die gezeten aan een tafel brood snijdt. Op tafel ligt een boekje, een tinnen kan, een glas en schalen met boter en kaas. Achter de tafel staat een jongen met de handen gevouwen op de buik. Op de vloer bij de voeten van de vrouw zit een hond. Tegen de achterwand hangt een viool met strijkstok.",1800,1823,"paneel,olieverf",['black'],http://lh4.ggpht.com/u0EL6ItR62J61X0fhItQkiohJ5xDanwS8TSufuFBfv5yQHN9DgLGi8xBIlf-2fIEA8Em3aUEuoVaNtJfRIz_76BrMdk=s0
SK-A-1043,"Nachtkwartier te Molodetschno, 3-4 december 1812: episode uit de terugtocht van keizer Napoleon uit Rusland",Johannes Hari (I),"Nachtkwartier te Molodetschno, 3-4 december 1812: episode uit de terugtocht van keizer Napoleon uit Rusland. Een nachtverblijf zoals gebruikt door de beide eerste luitenants W.P. d'Auzon de Boisminart en diens zwager A. de Groot Stiffry. Soldaten schuilen bij een provisorische beschutting van riet bij een kampvuur, rechts de paarden. Bij het vuur knielt een man met een varkenskop in zijn handen. Links lopen de Franse soldaten in lange rijen door de sneeuw.",1812,1820,"paneel,olieverf",['#484400'],http://lh6.ggpht.com/wIhvKG-55Z3BcPWiPJlKJMspwDeCyheVxsMdZ6NN0sbFTlXwmd_tKmaf3WcRJ4rcOF9KAD3tsyCFxgHWzObBeAu_H08=s0
SK-A-168,Dode vogels,Melchior d'Hondecoeter,"Een patrijs en, van boven naar beneden, liggen een goudvink, twee huismussen en een keep (Fringilla montifringilla) gebonden aan een tak tegen een stenen plint waarop een omgevallen console van een antieke ruïne staat.",1660,1665,"doek,olieverf",['#2c2200'],http://lh3.googleusercontent.com/uMR2T4DlxVPmQa4UW11CnKTb4uF8NpER4g1YVT28qJsIcIyXjyKvbjfE0Pz_3vRPar2iwqw725_a3NR4KbPH4zX5RGwD=s0
SK-A-2658,Portret van de mevrouw Brust-Batailhy,Pieter van der Werff,"Portret van de mevrouw Brust-Batailhy. Buste in ovaal, iets naar links gewend. Pendant van SK-A-2657.",1710,1710,"doek,olieverf",['#3f3d00'],http://lh4.ggpht.com/xQ_Q4aGl4DyUgFKnhv6sfFaVMsiB2MNn8ILpkUtYjAoSlY1mPI2xwxkZlZO-nAzxaVEuKl_lY6f4qIOmtF4wC0s2RA=s0
SK-A-2360,Christus voor Kajafas,Aert de Gelder,Christus voor Kajafas. In het interieur van een tempel of paleis staat Christus tussen twee bewakers voor de hogepriester die rechts onder een troonhemel staat. Behoort samen met SK-A-2359 tot een reeks van passievoorstellingen waarvan de andere delen zich bevinden in Aschaffenburg.,1700,1727,"doek,olieverf",['#524b00'],http://lh5.ggpht.com/gAR4leA5CW1vnbuYqREO29gKfScqbGH-7uddDJjhqwCB7SyNPDIFFVvUyWIw7yOy-NZk0o_N4JD_hMv8HnmKBIBaxIQc=s0
SK-A-192,Italiaans landschap met geitenmelkster,Karel Dujardin,"Italiaans landschap met een geitenmelkster. Naast haar draagt een boer een teil gevuld met melk. Rechts een slapende hond, daarachter een paard.",1652,1652,"paneel,olieverf",['#3d2f00'],http://lh3.googleusercontent.com/7ZkJ9NFS2trzAdPEbWUEqk4--IhCcmNNA8hY96ZbH13bd-4Fv53_3LGnEWNEtSX_t8UtIkVDWWfSt1LfQLLVvzChqOMt=s0
SK-A-4661,Kerkinterieur,Bartholomeus Johannes van Hove,Kerkinterieur. Interieur van een kerk waarin twee werkmannen rusten van hun werkzaamheden aan een grafsteen in de vloer van de kerk.,1844,1844,"paneel,olieverf",['#a19600'],http://lh5.ggpht.com/ydyi7-xC4uCC_XX6ZfGgBhQuAqxPi8Z9I5xwOjgXwE13zdgn0cBef5eEMVtUm6HJvZtwVSShMNfLkLIOkD484-vTE8Pp=s0
SK-A-3906,Portret van markies De Saint-Paul,Jean-Baptiste Greuze,"Ovaal portret van marquis de Saint Paul, buste naar rechts met zijn steek onder de linkerarm.",1760,1760,"doek,olieverf",['#403900'],http://lh6.ggpht.com/GgzDBzImQ7Fktt6H9wdON0HR4tdT35nVthmLC--nONy7dYeYPH1K8Yl0FPJj6V9721bUi7jtznnu01W1fJI6OHKLTwM=s0
SK-A-3387,Twee mannen in een landschap,anoniem,"Twee mannen staande, ten voeten uit, in een landschap. De linker man wijst met zijn rechterhand. Op de achtergrond een meer met een kasteel en een schip. Fragment van een groter paneel.",1500,1500,"paneel,olieverf",['#514700'],http://lh3.ggpht.com/U5WolhfU-xrRAtYxSGJpD_ABJ4vxrotSTlMgnJ46mWZlf3kncs79aIKjFs9vrB0QVS8E5VJ6IH8CwVVtdMwUTV_SvsvN=s0
SK-A-88,Een kluizenaar in gebed,Gerard Dou,"Een kluizenaar in gebed. Oude man met gevouwen handen geknield voor een kruisbeeld en een boek, in de handen een rozenkrans.",1645,1675,"paneel,olieverf",['#a87b00'],http://lh3.googleusercontent.com/S6tLpX2tFvXGc7ZWNbxej5DQ5b8GEdEes9MpCJW1Pem7rtZ8w3jQAS4fwFbgJ_1B5XKYC2oFrZ5dHjqG9euxSqMJuDk3=s0
SK-A-619,Infanteriegevecht bij een brug,Nicolaas van Eyck (I),Infanteriegevecht bij een brug. Twee legers beschieten elkaar met geweren aan weerszijden van een houten bruggetje.,1627,1679,"doek,olieverf",['#d3c800'],http://lh6.ggpht.com/YID7LYlQhxzMt942oymNXXg9vxGs0DdqLbp6fFOWqKdMlBfvKUKtPp4wIvW1do3th284xfueyJdZpmDWR5RTO8wHbclv=s0
SK-C-114,Riviergezicht,Aelbert Cuyp,"Riviergezicht. Verschillende grotere en kleine boten op het water, links een veerboot vol met personen.",1815,1849,"paneel,olieverf",['#605a00'],http://lh4.ggpht.com/0agPgjdpsUdGL4Nbi9Z8H4FTr6BzbqQD7_aEnZMFW7jsMnXHfGt9Q_gYw4eSSEZ6pm2kGih35NqsP5r-kMZegp2tCok=s0
SK-A-2990,Meisje met pauwenveer,Jacob Maris,Portret van een meisje zittend in een stoel met een pauwenveer in de handen.,1877,1877,"doek,olieverf",['#665a00'],http://lh5.ggpht.com/ednOtzqBYv9s1meKqeoymRb83CdJMBMFqpoPvu0FNQq9J5Mr74OeC4-LOobtsx7rzViTFB_gCaRsUd8m6tasQ0kkP1Ez=s0
SK-A-1312,Portret van Gerrit Ottsz Hinlopen (1603/04-1646),anoniem,"Portret van Gerard Ottsz Hinloopen (1603/04-46). Kniestuk, staande naar rechts, de hoed in de linkerhand, de rechterhand in de zij. Rechtsboven het familiewapen.",1631,1631,"paneel,olieverf",['#3a2f00'],http://lh4.ggpht.com/YxS9RtLz2hhwBImbtqnMLCvDHQEOof_wG4jOsMvhMis0GXzxyoIGsZjhG3FFmlsJ4irbnaqL8B33Tu24A5d3mZdikA=s0
SK-A-3307,Boerendorp in de avond,Vincent van Gogh,"Gezicht op een dorp in de avond. Aan de rand van een weiland, tussen bomen, staan verschillende lage huizen met rieten daken. In het midden staan twee figuren voor een hooiberg.",1884,1884,"doek,olieverf","['black,gray']",http://lh3.googleusercontent.com/rN30IB00bIGEgTm9OFA9U0yf4if6y7RhdKqvOVKd2Gf1wLmmqyCRP7Ok_QlJML5PPaZHyWnKN1vcPjcb_EC0pu63Xi0=s0
SK-A-3016,Venus en Mars,Cornelis Cornelisz. van Haarlem,"Venus en Mars. Mars houdt Venus bij de hand, beiden zijn naakt. Links spelen twee kinderen met de wapenrusting (trommel, schild en zwaard) van Mars.",1628,1628,"paneel,olieverf",['#ae9c00'],http://lh6.ggpht.com/IPCna6aG-CMsEcbDfmP2X4wdItAzjs5_UaKtg8QzuhT56PIUHSC8CCGekIg1BEdAG7uCCkawEXXt4YRYMP-Mxrdd7esQ=s0
SK-A-1016,Na het melken,Hendrick van der Burch,Na het melken. In een boerenschuur wordt een meid geplaagd door een knecht. Zij is bezig met het overgieten van melk uit een houten emmer in een grote koperen melkbus. Rechts staan meer van deze melkbussen en een groot vat.,1825,1827,"paneel,olieverf",['#4b4100'],http://lh3.ggpht.com/4xa5jVvlYbkSGh14wYrw8WJGU8vM48Q5T5NabUViGfxckY9eJrBgHocyC16wHtce34vvSel3YzDGVcAvUWHEd8Pv=s0
SK-A-3391,De heilige Bonaventura,Vittore Crivelli,"De heilige Bonaventura. Staand met een staf, een kardinaalshoed en een opengeslagen boek in de linkerhand, het Lignum Vitae in de rechterhand. De rand van zijn mantel is versierd met afbeeldingen van apostelen. Pendant van SK-A-3390.",1481,1502,"paneel,tempera",['#584000'],http://lh3.googleusercontent.com/cgzXLJ2pPU5LL7lMsq28tUH7cVvEOihx1Hne7GfrtrXIBiadyT9UkWV6vGKV26zBmvTZXCQZpg3wIJeyzUAEMWuNsA=s0
SK-A-2651,De heilige Hieronymus,Gerrit de Haen,"De heilige Hieronymus, met ontbloot bovenlijf knielend bij een geopend boek op een rots. Hier liggen ook zijn hoed en een inktstel. Op de grond nog twee boeken. Linksachter ligt de leeuw.",1667,1682,"paneel,olieverf",['#4f4300'],http://lh6.ggpht.com/BS_CJA1C2hSwb9yK1DFaDvi3Q6p4vDz1SJDxLYgctEgcPy-0v87NprM-zEFzuOVHNnYP_sT0PbVvJj5JDfkE81L55g=s0
SK-A-103,De boetvaardige Maria Magdalena,Anthony van Dyck,"De boetvaardige Maria Magdalena, handenwringend en met de ogen ten hemel geslagen. Rechts van de heilige een engel met de zalfpot.",1620,1635,"doek,olieverf",['#5c5100'],http://lh4.ggpht.com/NAULCHybOquVlKaKtjGfZsLFcnAuuLH8jQUyZ2TBSk8vmMwUwrw9wEw2KeNdIvz9xVzIvz3B2BtehEHBFexYx4Im9Ga_=s0
SK-C-570,Louis Jacques Veltman (1817-1907). Toneelspeler,Jozef Israëls,"Portret van Louis Jacques Veltman, toneelspeler. Buste, naar links.",1893,1893,"doek,olieverf",['#716500'],http://lh3.ggpht.com/DxsDVmAsNX84RFjAXzOYIDkHIC_hLLGplKHx-gZ-Wsg1fIHiwrSHZQJ4og59hKzN8k8b42Q3T8FyhxVa7ivk9R0iaRI=s0
SK-A-3514,Neptunus doorsteekt met zijn drietand een zeepaard,Maarten van Heemskerck,Neptunus doorsteekt met zijn drietand een zeepaard. Paneel uit een serie van twaalf voorstellingen van sterke mannen uit de mythologie en de bijbelse historie. Vier panelen in het Rijksmuseum: SK-A-3511/3514.,1550,1560,"paneel,olieverf",['#988200'],http://lh3.googleusercontent.com/nip8AoyH3G-2iRb8sD4lJaayD0vn_LBEU15Xs_BS0NEAybB2Rs33ZOekSwgNYQSx05H-qpiO1s6KNatEuBionKYzfw=s0
SK-A-906,Portret van Philippe le Mire (1596-?),Jacob Lambrechtsz. Loncke,"Portret van Philippe le Mire. Buste, in ovaal, naar rechts. Pendant van SK-A-907.",1618,1618,"paneel,olieverf",['black'],http://lh4.ggpht.com/Ev4kV9VCsYTTrU1gyp7igdB1CKsJZ0M2sUHreK6sDxUNSG04s2ZEplPnirdI0bruQ147UX3tfA11zDzKoo2lE98JFg=s0
SK-C-1530,De achterzijde van het slot Berckenrode in Heemstede na de brand,Jan ten Compe,"Achteraanzicht van het Huis Berkenrode te Heemstede na de brand van 4-5 mei 1747, ontstaan tijdens de illuminatie ter ere van de uitroeping van Willem IV tot stadhouder. Op de voorgrond een paar kijkers. Pendant van SK-C-1529.",1747,1747,"paneel,olieverf",['#635b00'],http://lh3.ggpht.com/tSZgwlx76CeEgQPVWOql-MlS73mrCt_hrUmQWqulMbuCPFwleQEZ4OM8U85gmsqLRSERtdVH2hVIa5RXrydTQt7o-A=s0
SK-A-4212,'Le voeu du faisan' (Het feest van de Fazant),anoniem,"'Le voeu du faisan', het banket of feest van de Fazant. Filips de Goede en Isabella van Bourbon aanwezig op een banket gegeven op 17 februari 1454 door Madame d'Estampes in het kasteel de Rihour te Rijsel ter gelegenheid van hun plechtige eedsaflegging om een kruistocht te maken om het Heilige Land te heroveren. Rechts een gedekte tafel, op de achtergrond twee muzikanten. De genodigden dragen brandende toortsen. Late kopie naar een onbekend origineel",1500,1599,"doek,olieverf",['#504100'],http://lh3.googleusercontent.com/yUJJiOqgPq_lgCrOh3WxN7-OyH0Od2sKS4HdQzbRyQN0-rfEVEsY19KRIESeIx0plalSYH-SSJpqnLierxka8XpmtmY=s0
SK-A-1660,"Engel de Ruyter (1649-83). Vice-admiraal, zoon van Michiel Adriaensz de Ruyter",Jan Andrea Lievens,"Portret van Engel de Ruyter, vice-admiraal, zoon van Michiel Adriaensz de Ruyter. Kniestuk, staande bij een borstwering. Commandostaf in de linkerhand, handschoenen in de rechterhand. Rechts een hond, links op de achtergrond een schip op zee.",1667,1680,"doek,olieverf",['#716600'],http://lh3.googleusercontent.com/d1HrKZDWXOLtyA2eXp02oW-d4KLFIeOCvSdPO6wJRKTiSZnDtkSHvDBUXDtGA4HwPftDhQWbg2EMz23UMw6FlFrr9g=s0
